date,location1,location2,location3,location4,location5,location6,location7,location8,location9,location10,location11,location12,location13,location14,location15,location16,location17,location18,location19,location20,location21,location22,location23,location24
7/8/2000,0.02,0.05,0.09,2.46,0,0.01,0.14,0.04,0.32,0.4,0.67,0.87,0,0.27,0.43,1.22,0.03,0.35,1.68,0.08,0.21,0.11,0.14,0.07
7/9/2000,0.02,0.03,2.04,2.05,0.01,0.01,0.11,0.08,0.92,1.67,1.46,1.37,0.01,0.28,0.87,1.78,0.01,0.55,1.95,1.05,0.35,0.07,0.14,0.24
7/10/2000,0.04,0.02,4.19,0.93,0,0,0.1,0.22,1.18,2.45,0.4,0.58,0,0.1,0.21,1.28,0.03,0.24,0.57,2.38,0.3,0.03,0.1,0.67
7/11/2000,0.04,0.05,0.97,0.41,0.04,0.13,0.08,0.09,0.36,0.75,0.54,0.25,0.01,0.2,0.17,0.48,0.55,0.76,0.38,0.54,0.11,0.17,0.72,0.18
7/12/2000,0.17,0.27,0.72,0.55,0.73,0.86,0.13,0.09,0.58,0.73,0.18,0.53,0.45,0.13,0.25,0.65,0.72,0.1,0.42,0.53,0.26,0.29,0.24,0.21
7/13/2000,0.24,0.08,1,0.9,0.08,0.11,0.1,0.43,0.63,1.07,0.1,0.59,0.1,0.05,0.12,1.18,0.09,0.05,0.41,0.88,0.2,0.07,0.06,0.64
7/14/2000,0.43,0.35,5.47,1.87,0.54,0.52,0.37,0.59,2.5,4.49,0.3,1.64,0.51,0.27,0.48,3.11,0.56,0.24,0.94,3.34,0.74,0.32,0.36,1.12
7/15/2000,0.15,0.11,3.57,0.54,0.29,0.18,0.11,0.26,1.02,2.08,0.06,0.47,0.28,0.04,0.11,1.08,0.07,0.03,0.23,2.01,0.3,0.05,0.03,0.69
7/16/2000,2.12,2.92,5.71,1.21,3.5,3.62,1.98,1.86,2.27,3.46,1.23,1.32,2.27,1.94,1.2,1.99,2.68,1.75,0.99,3.95,1.47,2.97,2.33,2.13
7/17/2000,0.13,0.19,8.49,1.17,0.63,1.07,0.18,0.26,2.73,5.51,0.5,1.17,0.49,0.26,0.35,2.69,1.55,0.6,0.58,4.73,0.61,0.48,0.91,1.06
7/18/2000,0.21,0.25,3.05,6.7,0.13,0.2,0.45,0.54,2.21,3.64,0.93,2.74,0.05,0.41,0.74,4.8,0.23,0.39,3.93,2.04,0.79,0.29,0.27,1.05
7/19/2000,0.06,0.2,0.44,4.25,0.03,0.1,0.57,0.19,1.26,1.19,4.13,3.2,0.01,1.34,2.75,2.94,0.13,1.98,4.75,0.44,1.16,0.49,0.71,0.4
7/20/2000,0.05,0.15,0.27,8.25,0.04,0.09,0.41,0.11,1.15,1.34,4.62,3.68,0.01,1.17,2.49,4.28,0.3,2.37,7.03,0.23,0.81,0.42,0.96,0.16
7/21/2000,4.31,10.2,9.02,14,9.76,14.46,9.71,3.64,12.51,14.15,16.89,16.19,4.59,16.11,15.46,16.31,15.94,18.31,15.19,7.12,9.46,16.04,17.92,3.64
7/22/2000,3.98,4.73,4.74,4.62,4.09,3.96,5.85,5.2,6.61,6.55,3.2,5.18,3.18,4.37,4.75,6.58,2.87,3.31,3.19,5.5,7.05,3.94,3,6.53
7/23/2000,8.5,5.96,16.26,14.9,4.4,2.87,7.6,10.24,16.67,21.68,5.61,14.77,6.06,5.27,7.82,21.37,2.51,4.21,9.76,14.42,9.92,3.85,3.26,11.16
7/24/2000,2.31,2.16,17.96,15.11,0.68,0.4,4.94,5.26,12.43,15.39,7.72,12.27,0.7,4.28,8.5,14.63,0.21,3.63,12.23,13.89,9.05,1.63,1.22,9.45
7/25/2000,0.17,0.34,0.83,1.77,0.08,0.13,0.8,0.43,1.26,1.21,1.94,1.73,0.04,1.11,1.84,1.57,0.27,1.24,1.91,0.77,1.4,0.48,0.62,0.78
7/26/2000,0,0,0.07,0.02,0,0.02,0,0,0.01,0.04,0,0.01,0,0,0,0.03,0.06,0.01,0.01,0.03,0,0.01,0.03,0
7/27/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/28/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/29/2000,0,0,0,0.03,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.02,0,0,0,0,0
7/30/2000,0,0,1.38,0.45,0,0,0,0,0.41,1.16,0.06,0.25,0,0.01,0.02,0.72,0.02,0.03,0.19,0.56,0.01,0,0.02,0.01
7/31/2000,0.01,0.01,1.33,2.75,0,0,0.05,0.08,0.69,1.06,0.25,0.74,0,0.03,0.11,1.36,0.01,0.06,1.46,0.88,0.19,0,0.01,0.29
8/1/2000,0.15,0.45,0.51,21.76,0.15,0.49,1.1,0.3,2.75,2.92,12.52,9.57,0.05,3.15,6.56,10.67,2,6.96,19.16,0.5,2.19,1.29,3.7,0.49
8/2/2000,0.09,0.22,0.33,4.68,0.05,0.07,0.58,0.21,1.5,1.58,3.91,3.68,0.03,1.24,2.75,3.86,0.08,1.72,4.82,0.35,1.18,0.4,0.55,0.35
8/3/2000,0.11,0.17,0.72,1.78,0.04,0.04,0.44,0.28,1.1,1.15,1.06,1.45,0.03,0.52,1.07,1.56,0.02,0.49,1.57,0.7,0.87,0.19,0.15,0.56
8/4/2000,0,0,0.12,0,0,0,0,0,0.02,0.04,0,0,0,0,0,0.01,0.01,0.01,0,0.07,0,0,0.01,0.01
8/5/2000,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01
8/6/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/7/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/9/2000,0,0,0.07,7.19,0,0,0.05,0.01,0.27,0.28,5.72,2.21,0,0.6,1.7,2.29,0,2.82,7.07,0.05,0.19,0.13,0.84,0.02
8/10/2000,0.5,1.35,1.49,26.56,0.68,1.26,2.48,0.88,5.3,5.84,12.4,13.77,0.23,4.95,9.1,16.09,1.67,5.98,21.72,1.38,4.13,2.51,2.98,1.28
8/11/2000,0.33,0.99,0.46,5.37,0.55,0.93,1.5,0.42,1.33,1.11,6.95,4.02,0.23,3.28,4.7,3.08,1.07,4.31,6.75,0.35,1.8,1.91,2.3,0.37
8/12/2000,0.04,0.04,0.93,0.14,0.1,0.07,0.02,0.03,0.29,0.66,0.01,0.12,0.09,0.01,0.01,0.34,0.04,0.01,0.05,0.48,0.04,0.03,0.02,0.08
8/13/2000,0.08,0.08,0.73,0.22,0.05,0.12,0.18,0.19,0.51,0.61,0.17,0.36,0.03,0.15,0.26,0.39,0.29,0.12,0.22,0.6,0.35,0.1,0.16,0.38
8/14/2000,0.1,0.21,0.38,6.82,0.09,0.24,0.51,0.22,1.27,1.36,2.51,3.11,0.04,0.91,1.98,3.66,0.6,1.15,5.28,0.37,1.01,0.38,0.6,0.37
8/15/2000,0.04,0.15,0.41,6.71,0.04,0.1,0.39,0.09,1.04,1.16,4.95,3.55,0.01,1.15,2.59,3.81,0.28,2.17,6.52,0.27,0.81,0.4,0.79,0.16
8/16/2000,0.01,0.02,1.31,1.67,0,0.02,0.11,0.08,1.06,1.69,0.56,1.17,0,0.18,0.43,1.88,0.15,0.42,1.07,0.84,0.35,0.06,0.27,0.27
8/17/2000,0.02,0.05,0.04,1.7,0.03,0.03,0.08,0.04,0.21,0.28,0.54,0.66,0.01,0.11,0.24,0.91,0.03,0.18,1.28,0.04,0.09,0.06,0.05,0.04
8/18/2000,0.01,0.02,0.44,0.54,0.01,0.02,0.06,0.01,0.15,0.26,0.62,0.32,0,0.23,0.41,0.26,0.07,0.38,0.62,0.18,0.14,0.1,0.19,0.03
8/19/2000,0.09,0.12,4.65,2.34,0.04,0.07,0.35,0.38,2.05,3.15,0.99,1.84,0.01,0.43,0.91,2.7,0.09,0.49,1.71,3.01,0.84,0.19,0.21,1.11
8/20/2000,0,0,0.13,0,0,0,0,0.01,0.02,0.03,0,0.01,0,0,0.01,0.01,0,0,0,0.06,0.01,0,0,0.03
8/21/2000,0,0,2.59,0.02,0,0,0.02,0.1,0.58,0.86,0,0.11,0,0,0.02,0.17,0.02,0,0.01,1.94,0.09,0,0.01,0.46
8/22/2000,10.47,8.13,2.66,0.22,6.5,5.47,8.5,12.87,3.79,1.74,1.22,1.6,6.75,4.58,3.07,0.71,3.81,2.17,0.57,6.28,6.8,5.4,3.1,11.62
8/23/2000,0,0,0.45,0.07,0,0,0.01,0.01,0.16,0.36,0,0.07,0,0,0.01,0.19,0,0,0.02,0.24,0.02,0,0,0.04
8/24/2000,0,0,0.15,0.01,0,0,0,0.01,0.02,0.05,0,0.01,0,0,0.01,0.02,0,0,0,0.07,0.01,0,0,0.02
8/25/2000,0,0,0.04,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0
8/26/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/27/2000,0.02,0.07,0.17,4.39,0.01,0.02,0.2,0.05,0.61,0.75,1.78,1.84,0.01,0.48,1.1,2.28,0.02,0.7,3.44,0.13,0.39,0.15,0.2,0.09
8/28/2000,0.06,0.14,1.09,9.39,0.04,0.06,0.37,0.13,1.92,2.74,3.51,4.24,0.02,0.88,2.09,5.88,0.08,1.44,6.97,0.73,0.83,0.28,0.45,0.26
8/29/2000,0.03,0.09,0.6,4.26,0.01,0.02,0.29,0.09,1.06,1.37,2.79,2.63,0,0.7,1.77,2.97,0.03,1.11,3.95,0.39,0.69,0.19,0.31,0.18
8/30/2000,0.37,0.66,10.99,28.57,0.17,0.22,1.97,1.18,11.94,17.32,8.64,15.84,0.09,2.98,6.91,23.46,0.35,3.68,19.43,7.86,4.74,0.99,1.25,3.04
8/31/2000,0.29,0.86,3.64,24.11,0.21,0.81,2.54,0.9,8.74,10.25,20.24,17.4,0.05,5.94,12.62,19.35,2.29,11,24.07,3.15,5.8,2.26,5.02,2.06
9/1/2000,0.09,0.11,0.02,0.67,0.26,0.16,0.06,0.02,0.23,0.23,0.49,0.67,0.18,0.16,0.41,0.69,0.15,0.35,0.7,0.02,0.16,0.09,0.21,0.02
9/2/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/3/2000,0,0,0.14,0.01,0,0,0,0,0.03,0.07,0,0.01,0,0,0,0.03,0,0,0,0.07,0,0,0,0.01
9/4/2000,0,0,0.08,0,0,0,0,0,0.01,0.04,0,0,0,0,0,0.01,0,0,0,0.03,0,0,0,0
9/5/2000,0,0,0.33,0.05,0,0,0,0,0.07,0.23,0,0.03,0,0,0,0.12,0,0,0.01,0.13,0,0,0,0
9/6/2000,0,0,0.28,0.08,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.04,0.11,0,0,0,0.01
9/7/2000,0.23,0.19,2.99,3.4,0.05,0.03,0.52,0.56,2.06,2.96,1.5,2.08,0.08,0.51,1.15,2.9,0.05,0.69,2.52,2.13,1.12,0.16,0.24,1.13
9/8/2000,0.98,1.5,1.11,1.71,1.45,2.06,1.49,1.05,1.57,1.59,2.72,1.93,0.85,2.04,2.04,1.84,2.63,2.85,2.18,1.13,1.52,2.06,2.77,1.09
9/9/2000,0,0.01,5.31,3.5,0.01,0.05,0.01,0,2.42,6.41,0.52,1.64,0,0.06,0.12,5.17,0.11,0.27,1.44,2.37,0,0.05,0.14,0
9/10/2000,0.78,1.25,5.44,11.01,0.52,0.6,2.69,1.81,8.34,8.61,4.33,10.1,0.31,2.95,5.7,11.67,0.47,2.2,8.37,5.53,5.28,1.4,1.05,3.79
9/11/2000,0,0,0.18,0,0,0,0.01,0.02,0.04,0.04,0,0,0,0,0,0,0,0,0,0.14,0.02,0,0,0.06
9/12/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/13/2000,0,0,0.04,0,0,0,0,0,0.01,0.02,0,0,0,0,0,0.01,0,0,0,0.02,0,0,0,0
9/14/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0.01,0
9/15/2000,0,0,0.04,0,0,0,0,0,0.01,0.02,0,0,0,0,0,0.01,0,0,0,0.02,0,0,0,0
9/16/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/17/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/19/2000,0,0,0.02,0.01,0,0,0,0,0.01,0.02,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0
9/20/2000,0.02,0.11,0.36,11.09,0.17,0.81,0.11,0.03,1.38,1.92,1.47,4.12,0.02,0.32,0.86,6,2.5,0.78,7.2,0.28,0.36,0.48,1.42,0.11
9/21/2000,1.05,1.22,0.69,11.23,0.88,1.16,1.58,0.84,1.75,1.8,9.84,5.26,1.15,3.18,5.44,5.19,2.53,5.19,11.24,0.61,1.9,1.77,2.88,0.54
9/22/2000,2.58,5.74,0.22,2.92,8.85,12.33,3.2,1.43,1.69,1.14,3.77,3.51,3.92,4.69,3.68,2.75,11.58,4.47,3.85,0.51,2.27,8.03,7.58,0.96
9/23/2000,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0
9/24/2000,0,0,0,0.22,0,0,0,0,0.01,0.01,0.07,0.05,0,0,0.02,0.08,0,0.02,0.15,0,0,0,0,0
9/25/2000,0.01,0.01,0,0,0.02,0.02,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0
9/26/2000,0.36,0.92,7.07,15.5,0.65,1.43,1.5,0.73,5.43,8.06,7.19,8.59,0.2,2.78,4.97,11.42,2.31,3.82,12.24,4.36,2.64,1.77,2.5,1.55
9/27/2000,0.01,0,0.02,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01
9/28/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/29/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/30/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/2/2000,0,0,0,0.02,0,0,0,0,0,0,0.03,0,0,0,0,0,0.01,0.02,0.02,0,0,0,0.01,0
10/3/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/4/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/5/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/6/2000,0.01,0.04,0,0,0.07,0.29,0.02,0,0,0,0.07,0.01,0.01,0.09,0.02,0,0.83,0.27,0.02,0,0,0.19,0.56,0
10/7/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/8/2000,0,0,0,0.03,0,0,0,0,0,0,0.03,0,0,0,0,0,0.01,0.02,0.03,0,0,0,0.01,0
10/9/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/10/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2000,0.07,0.01,0.05,0,0.01,0,0.02,0.09,0.02,0.01,0,0,0.04,0,0,0,0,0,0,0.08,0.02,0,0,0.1
10/12/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/13/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/14/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/16/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/17/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/18/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/19/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/20/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/21/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/22/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/23/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/24/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/25/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/26/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/27/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/28/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/29/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/30/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/31/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/2/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/3/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/4/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/5/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/6/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/7/2000,0.03,0.04,0,0,0.11,0.11,0.01,0,0,0,0,0,0.08,0.01,0,0,0.08,0,0,0,0,0.04,0.03,0
11/8/2000,0,0,0.02,0,0,0,0,0,0.01,0.02,0,0.01,0,0,0,0.01,0,0,0,0.01,0,0,0,0
11/9/2000,0,0,0.14,0.03,0,0,0,0.01,0.05,0.1,0,0.02,0,0,0,0.06,0,0,0.01,0.08,0.01,0,0,0.03
11/10/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/11/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/12/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/13/2000,0,0,0,0.22,0,0,0,0,0.01,0.01,0.05,0.03,0,0,0.01,0.04,0,0.01,0.15,0,0,0,0,0
11/14/2000,0,0,0.04,0.02,0,0,0,0,0.01,0.03,0,0.01,0,0,0,0.03,0,0,0.01,0.02,0,0,0,0
11/15/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/16/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/17/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/18/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/19/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/20/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/21/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/22/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/23/2000,1.03,2.52,0.81,2.61,2.22,3.17,2.24,0.8,1.57,1.47,3.66,2.46,0.91,3.64,3.12,1.97,3.33,3.91,3.12,0.7,1.7,3.71,3.86,0.46
11/24/2000,0.77,0.44,1.07,1.39,0.13,0.02,1.06,1.33,1.41,1.16,0.44,1.24,0.45,0.48,0.9,1.37,0.02,0.2,1.01,1.39,1.61,0.16,0.07,1.81
11/25/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/26/2000,0.02,0,0.03,0,0,0,0,0.03,0.01,0,0,0,0.01,0,0,0,0,0,0,0.04,0.01,0,0,0.04
11/27/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/2/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/7/2000,0,0,0,0.48,0,0,0,0,0.01,0.02,0.12,0.08,0,0.01,0.02,0.13,0,0.04,0.33,0,0,0,0.01,0
12/8/2000,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0
12/9/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/10/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/12/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/13/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/14/2000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0
12/15/2000,0,0,0,0.16,0,0,0,0,0,0,0.15,0.02,0,0,0.01,0.02,0.04,0.09,0.16,0,0,0,0.06,0
12/16/2000,1.81,7.57,0.19,1.89,5.27,15.34,8.1,2.12,1.75,0.67,13.49,3.86,1.15,18.64,9.88,1.33,22.37,24.49,5.51,0.51,4.44,20.05,27.82,1.32
12/17/2000,13.13,19.69,1.41,1.13,19.85,21.44,14.87,11.01,3.86,1.52,4.05,3.52,12.29,12.62,7.12,1.4,18.13,7.48,2.33,3.09,8.31,18.72,13.09,6.4
12/18/2000,0,0,0,0.08,0,0,0,0,0,0,0.01,0.01,0,0,0,0.02,0,0,0.04,0,0,0,0,0
12/19/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/21/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/22/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/23/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/24/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/25/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/26/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/27/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/28/2000,0,0,0,0.07,0,0.02,0,0,0,0,0.02,0.01,0,0.01,0,0.01,0.06,0.02,0.05,0,0,0.01,0.04,0
12/29/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/30/2000,0.01,0.03,0,0,0.09,0.2,0,0,0,0,0,0,0.02,0,0,0,0.24,0.02,0,0,0,0.07,0.09,0
12/31/2000,3.33,5.06,1.95,2.58,6.66,7.94,3.3,2.17,1.92,2.15,2.4,2.23,4.35,4.06,2.39,2.57,7.43,3.89,2.19,1.75,1.9,6.07,5.75,1.42
1/1/2001,11.5,9.04,6.58,0.83,5.48,3.12,7.89,10.32,3.34,4.43,0.8,1.65,6.8,4.32,2.12,2.24,1.19,1.62,0.57,4.76,3.75,5.07,1.91,4.55
1/2/2001,8.67,5.19,0,0,15.1,7.13,0,0.01,0,0,0,0,23.87,0,0,0,2.45,0,0,0,0,2.35,0.78,0
1/3/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/4/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/5/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/15/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/17/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/18/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
